timestamp,condition,temperature,rain_mm,wind_speed
2026-07-11 20:00:00,cloudy,8.3,0.0,23.7
2026-07-11 21:00:00,clear,7.6,0.0,6.8
2026-07-11 22:00:00,clear,6.5,0.0,17.7
2026-07-11 23:00:00,rain,5.5,5.0,5.0
2026-07-12 00:00:00,clear,6.7,0.0,6.8
2026-07-12 01:00:00,clear,4.8,0.0,12.4
2026-07-12 02:00:00,rain,6.9,4.9,15.2
2026-07-12 03:00:00,rain,6.5,9.9,25.0
2026-07-12 04:00:00,clear,10.7,0.0,2.6
2026-07-12 05:00:00,cloudy,12.4,0.0,2.0
2026-07-12 06:00:00,clear,13.9,0.0,10.1
2026-07-12 07:00:00,cloudy,17.2,0.0,10.4
2026-07-12 08:00:00,clear,19.7,0.0,22.3
2026-07-12 09:00:00,clear,21.7,0.0,23.0
2026-07-12 10:00:00,cloudy,26.3,0.0,22.3
2026-07-12 11:00:00,clear,24.5,0.0,5.3
2026-07-12 12:00:00,cloudy,24.7,0.0,11.5
2026-07-12 13:00:00,clear,21.5,0.0,19.2
2026-07-12 14:00:00,rain,22.3,11.4,9.2
2026-07-12 15:00:00,rain,21.7,8.2,17.3
2026-07-12 16:00:00,clear,19.0,0.0,7.5
2026-07-12 17:00:00,cloudy,19.7,0.0,9.4
2026-07-12 18:00:00,clear,14.8,0.0,21.8
2026-07-12 19:00:00,clear,14.4,0.0,7.8
2026-07-12 20:00:00,clear,10.2,0.0,24.2
2026-07-12 21:00:00,rain,8.1,11.5,9.0
2026-07-12 22:00:00,rain,6.3,5.0,2.5
2026-07-12 23:00:00,rain,5.5,9.7,7.9
2026-07-13 00:00:00,rain,7.7,11.6,5.9
2026-07-13 01:00:00,rain,2.0,8.6,13.7
2026-07-13 02:00:00,clear,3.5,0.0,4.6
2026-07-13 03:00:00,rain,7.3,7.2,16.4
2026-07-13 04:00:00,cloudy,10.2,0.0,22.1
2026-07-13 05:00:00,clear,13.7,0.0,10.3
2026-07-13 06:00:00,cloudy,16.0,0.0,5.9
2026-07-13 07:00:00,clear,17.3,0.0,11.2
2026-07-13 08:00:00,clear,21.8,0.0,20.1
2026-07-13 09:00:00,clear,23.9,0.0,15.6
2026-07-13 10:00:00,clear,24.3,0.0,4.3
2026-07-13 11:00:00,clear,26.5,0.0,14.4
2026-07-13 12:00:00,rain,25.8,5.3,12.8
2026-07-13 13:00:00,cloudy,24.2,0.0,9.5
2026-07-13 14:00:00,clear,25.2,0.0,4.5
2026-07-13 15:00:00,clear,22.7,0.0,24.6
2026-07-13 16:00:00,clear,20.5,0.0,6.0
2026-07-13 17:00:00,clear,20.3,0.0,6.4
2026-07-13 18:00:00,rain,11.9,2.3,5.3
2026-07-13 19:00:00,clear,10.9,0.0,15.1
2026-07-13 20:00:00,cloudy,8.9,0.0,12.2
2026-07-13 21:00:00,cloudy,8.1,0.0,7.7
2026-07-13 22:00:00,cloudy,6.7,0.0,11.9
2026-07-13 23:00:00,rain,3.8,4.1,17.5
2026-07-14 00:00:00,clear,4.3,0.0,8.5
2026-07-14 01:00:00,rain,4.9,11.1,23.1
2026-07-14 02:00:00,cloudy,10.9,0.0,9.0
2026-07-14 03:00:00,cloudy,11.5,0.0,6.6
2026-07-14 04:00:00,cloudy,10.3,0.0,24.0
2026-07-14 05:00:00,rain,12.8,2.5,20.6
2026-07-14 06:00:00,storm,14.3,1.7,9.9
2026-07-14 07:00:00,clear,15.8,0.0,21.4
2026-07-14 08:00:00,rain,20.9,10.1,13.9
2026-07-14 09:00:00,cloudy,21.7,0.0,10.0
2026-07-14 10:00:00,clear,24.7,0.0,21.3
2026-07-14 11:00:00,rain,23.5,4.2,19.3
2026-07-14 12:00:00,clear,25.1,0.0,8.9
2026-07-14 13:00:00,cloudy,26.2,0.0,16.0
2026-07-14 14:00:00,clear,25.5,0.0,10.5
2026-07-14 15:00:00,clear,24.1,0.0,2.0
2026-07-14 16:00:00,rain,19.4,3.9,24.1
2026-07-14 17:00:00,clear,20.3,0.0,14.6
2026-07-14 18:00:00,clear,15.3,0.0,15.8
2026-07-14 19:00:00,clear,14.9,0.0,15.8
2026-07-14 20:00:00,clear,11.6,0.0,14.7
2026-07-14 21:00:00,rain,7.5,1.6,8.7
2026-07-14 22:00:00,rain,7.6,8.7,24.3
2026-07-14 23:00:00,clear,7.6,0.0,16.3
2026-07-15 00:00:00,cloudy,7.7,0.0,17.4
2026-07-15 01:00:00,clear,7.0,0.0,12.5
2026-07-15 02:00:00,cloudy,10.5,0.0,8.6
2026-07-15 03:00:00,clear,11.4,0.0,3.5
2026-07-15 04:00:00,clear,11.6,0.0,10.1
2026-07-15 05:00:00,clear,15.6,0.0,6.1
2026-07-15 06:00:00,cloudy,20.0,0.0,17.2
2026-07-15 07:00:00,clear,22.7,0.0,22.2
2026-07-15 08:00:00,clear,20.3,0.0,9.0
2026-07-15 09:00:00,rain,22.9,10.4,9.7
2026-07-15 10:00:00,cloudy,28.2,0.0,17.4
2026-07-15 11:00:00,clear,25.4,0.0,5.4
2026-07-15 12:00:00,rain,25.4,11.4,23.4
2026-07-15 13:00:00,rain,26.4,9.7,10.4
2026-07-15 14:00:00,clear,26.8,0.0,4.3
2026-07-15 15:00:00,cloudy,24.4,0.0,6.0
2026-07-15 16:00:00,clear,21.6,0.0,23.5
2026-07-15 17:00:00,cloudy,19.2,0.0,7.7
2026-07-15 18:00:00,clear,16.6,0.0,17.2
2026-07-15 19:00:00,cloudy,13.8,0.0,5.6
2026-07-15 20:00:00,clear,16.2,0.0,6.5
2026-07-15 21:00:00,clear,11.2,0.0,22.2
2026-07-15 22:00:00,rain,10.6,8.9,5.4
2026-07-15 23:00:00,clear,7.6,0.0,2.4
2026-07-16 00:00:00,rain,7.7,5.4,13.5
2026-07-16 01:00:00,storm,7.3,6.4,21.8
2026-07-16 02:00:00,rain,5.5,6.4,9.5
2026-07-16 03:00:00,clear,9.0,0.0,4.9
2026-07-16 04:00:00,rain,10.5,6.3,24.6
2026-07-16 05:00:00,clear,12.3,0.0,17.6
2026-07-16 06:00:00,clear,16.5,0.0,21.6
2026-07-16 07:00:00,rain,22.9,9.7,19.3
2026-07-16 08:00:00,cloudy,23.4,0.0,18.1
2026-07-16 09:00:00,clear,27.5,0.0,10.8
2026-07-16 10:00:00,clear,27.8,0.0,9.5
2026-07-16 11:00:00,rain,29.4,4.9,18.5
2026-07-16 12:00:00,cloudy,27.3,0.0,18.5
2026-07-16 13:00:00,clear,29.1,0.0,23.9
2026-07-16 14:00:00,rain,28.5,0.9,15.1
2026-07-16 15:00:00,clear,25.0,0.0,8.8
2026-07-16 16:00:00,clear,24.7,0.0,13.3
2026-07-16 17:00:00,cloudy,22.3,0.0,16.1
2026-07-16 18:00:00,storm,18.1,3.4,11.8
2026-07-16 19:00:00,clear,14.7,0.0,20.2
2026-07-16 20:00:00,clear,12.2,0.0,15.4
2026-07-16 21:00:00,clear,12.1,0.0,2.2
2026-07-16 22:00:00,rain,11.0,7.2,15.1
2026-07-16 23:00:00,clear,8.3,0.0,16.6
2026-07-17 00:00:00,clear,9.3,0.0,23.1
2026-07-17 01:00:00,storm,10.5,1.3,11.5
2026-07-17 02:00:00,clear,11.6,0.0,15.2
2026-07-17 03:00:00,cloudy,14.6,0.0,12.9
2026-07-17 04:00:00,clear,16.3,0.0,14.2
2026-07-17 05:00:00,rain,15.4,3.7,3.5
2026-07-17 06:00:00,clear,22.0,0.0,22.6
2026-07-17 07:00:00,clear,21.3,0.0,22.9
2026-07-17 08:00:00,clear,26.2,0.0,14.6
2026-07-17 09:00:00,cloudy,26.8,0.0,14.8
2026-07-17 10:00:00,cloudy,27.7,0.0,3.3
2026-07-17 11:00:00,clear,26.7,0.0,15.8
2026-07-17 12:00:00,clear,29.5,0.0,11.9
2026-07-17 13:00:00,rain,27.1,5.8,18.3
2026-07-17 14:00:00,clear,30.0,0.0,3.1
2026-07-17 15:00:00,clear,29.2,0.0,18.4
2026-07-17 16:00:00,cloudy,23.7,0.0,8.6
2026-07-17 17:00:00,clear,23.0,0.0,17.0
2026-07-17 18:00:00,clear,18.9,0.0,16.4
2026-07-17 19:00:00,clear,16.5,0.0,7.2
2026-07-17 20:00:00,clear,16.2,0.0,12.1
2026-07-17 21:00:00,clear,13.0,0.0,21.2
2026-07-17 22:00:00,cloudy,14.1,0.0,15.9
2026-07-17 23:00:00,cloudy,9.8,0.0,3.6
2026-07-18 00:00:00,clear,11.7,0.0,12.2
2026-07-18 01:00:00,rain,10.8,2.0,9.2
2026-07-18 02:00:00,clear,12.8,0.0,16.8
2026-07-18 03:00:00,cloudy,12.6,0.0,16.1
2026-07-18 04:00:00,clear,15.3,0.0,2.2
2026-07-18 05:00:00,cloudy,17.6,0.0,16.0
2026-07-18 06:00:00,clear,19.2,0.0,18.9
2026-07-18 07:00:00,clear,24.0,0.0,19.7
2026-07-18 08:00:00,clear,26.5,0.0,3.4
2026-07-18 09:00:00,clear,28.5,0.0,9.0
2026-07-18 10:00:00,clear,31.5,0.0,11.7
2026-07-18 11:00:00,cloudy,32.4,0.0,6.1
2026-07-18 12:00:00,rain,30.0,6.9,11.7
2026-07-18 13:00:00,clear,30.8,0.0,3.6
2026-07-18 14:00:00,rain,28.4,3.7,4.6
2026-07-18 15:00:00,cloudy,27.8,0.0,17.4
2026-07-18 16:00:00,rain,24.8,1.9,8.0
2026-07-18 17:00:00,cloudy,25.7,0.0,18.4
2026-07-18 18:00:00,cloudy,21.3,0.0,3.1
2026-07-18 19:00:00,clear,17.8,0.0,14.9
2026-07-18 20:00:00,cloudy,17.6,0.0,11.0
2026-07-18 21:00:00,rain,10.5,9.8,20.3
2026-07-18 22:00:00,clear,9.1,0.0,20.0
2026-07-18 23:00:00,clear,12.4,0.0,10.6
2026-07-19 00:00:00,clear,10.9,0.0,16.3
2026-07-19 01:00:00,rain,11.6,9.1,7.2
2026-07-19 02:00:00,clear,10.2,0.0,15.3
2026-07-19 03:00:00,cloudy,13.8,0.0,3.9
2026-07-19 04:00:00,rain,18.9,5.7,12.0
2026-07-19 05:00:00,storm,19.6,2.8,6.2
2026-07-19 06:00:00,clear,21.2,0.0,22.3
2026-07-19 07:00:00,cloudy,22.9,0.0,12.2
2026-07-19 08:00:00,rain,25.4,5.7,15.6
2026-07-19 09:00:00,clear,24.8,0.0,10.3
2026-07-19 10:00:00,cloudy,30.0,0.0,8.6
2026-07-19 11:00:00,clear,31.9,0.0,6.7
2026-07-19 12:00:00,cloudy,28.6,0.0,23.0
2026-07-19 13:00:00,clear,29.7,0.0,20.4
2026-07-19 14:00:00,clear,27.9,0.0,5.1
2026-07-19 15:00:00,clear,26.6,0.0,19.2
2026-07-19 16:00:00,clear,26.1,0.0,11.6
2026-07-19 17:00:00,clear,20.5,0.0,2.4
2026-07-19 18:00:00,cloudy,21.9,0.0,14.2
2026-07-19 19:00:00,clear,19.5,0.0,5.0
2026-07-19 20:00:00,clear,15.6,0.0,6.8
2026-07-19 21:00:00,cloudy,10.2,0.0,18.0
2026-07-19 22:00:00,cloudy,10.8,0.0,7.9
2026-07-19 23:00:00,clear,13.2,0.0,22.5
2026-07-20 00:00:00,rain,6.8,6.9,17.1
2026-07-20 01:00:00,clear,10.8,0.0,21.1
2026-07-20 02:00:00,rain,10.5,11.7,16.1
2026-07-20 03:00:00,clear,15.1,0.0,22.0
2026-07-20 04:00:00,cloudy,14.9,0.0,10.3
2026-07-20 05:00:00,storm,19.0,9.4,14.6
2026-07-20 06:00:00,rain,21.8,1.3,13.9
2026-07-20 07:00:00,cloudy,26.3,0.0,22.8
2026-07-20 08:00:00,cloudy,25.6,0.0,5.8
2026-07-20 09:00:00,clear,28.5,0.0,15.3
2026-07-20 10:00:00,cloudy,27.3,0.0,19.4
2026-07-20 11:00:00,cloudy,32.3,0.0,10.5
2026-07-20 12:00:00,storm,29.7,9.5,22.0
2026-07-20 13:00:00,clear,29.7,0.0,10.6
2026-07-20 14:00:00,clear,29.4,0.0,6.0
2026-07-20 15:00:00,cloudy,25.5,0.0,15.4
2026-07-20 16:00:00,clear,26.1,0.0,11.7
2026-07-20 17:00:00,clear,24.8,0.0,2.3
2026-07-20 18:00:00,clear,21.2,0.0,3.6
2026-07-20 19:00:00,cloudy,15.7,0.0,6.5
2026-07-20 20:00:00,clear,15.5,0.0,19.7
2026-07-20 21:00:00,clear,14.7,0.0,22.5
2026-07-20 22:00:00,clear,9.2,0.0,14.5
2026-07-20 23:00:00,rain,9.4,2.2,4.4
2026-07-21 00:00:00,cloudy,11.9,0.0,14.3
2026-07-21 01:00:00,clear,11.3,0.0,21.7
2026-07-21 02:00:00,clear,12.5,0.0,19.2
2026-07-21 03:00:00,cloudy,16.2,0.0,8.7
2026-07-21 04:00:00,clear,16.2,0.0,4.8
2026-07-21 05:00:00,cloudy,18.9,0.0,22.7
2026-07-21 06:00:00,clear,24.5,0.0,21.6
2026-07-21 07:00:00,rain,22.7,3.7,3.2
2026-07-21 08:00:00,clear,24.2,0.0,20.9
2026-07-21 09:00:00,cloudy,28.0,0.0,4.2
2026-07-21 10:00:00,clear,29.6,0.0,3.5
2026-07-21 11:00:00,rain,29.1,9.9,19.4
2026-07-21 12:00:00,storm,28.7,8.4,14.3
2026-07-21 13:00:00,cloudy,33.3,0.0,11.5
2026-07-21 14:00:00,clear,29.3,0.0,22.8
2026-07-21 15:00:00,clear,26.1,0.0,21.3
2026-07-21 16:00:00,rain,26.5,9.6,3.3
2026-07-21 17:00:00,cloudy,22.5,0.0,16.2
2026-07-21 18:00:00,clear,19.6,0.0,19.8
2026-07-21 19:00:00,clear,18.2,0.0,14.7
2026-07-21 20:00:00,clear,13.0,0.0,24.6
2026-07-21 21:00:00,rain,13.3,10.4,17.8
2026-07-21 22:00:00,cloudy,14.1,0.0,4.4
2026-07-21 23:00:00,cloudy,10.8,0.0,6.6
2026-07-22 00:00:00,cloudy,9.2,0.0,21.0
2026-07-22 01:00:00,clear,9.3,0.0,24.9
2026-07-22 02:00:00,clear,10.4,0.0,4.3
2026-07-22 03:00:00,clear,12.2,0.0,4.3
2026-07-22 04:00:00,cloudy,14.0,0.0,19.6
2026-07-22 05:00:00,clear,18.3,0.0,3.5
2026-07-22 06:00:00,clear,16.9,0.0,3.6
2026-07-22 07:00:00,clear,23.3,0.0,22.4
2026-07-22 08:00:00,clear,23.8,0.0,20.4
2026-07-22 09:00:00,cloudy,27.0,0.0,22.3
2026-07-22 10:00:00,clear,26.3,0.0,17.0
2026-07-22 11:00:00,clear,30.9,0.0,9.4
2026-07-22 12:00:00,cloudy,31.1,0.0,22.8
2026-07-22 13:00:00,clear,30.3,0.0,8.9
2026-07-22 14:00:00,clear,25.5,0.0,8.3
2026-07-22 15:00:00,clear,27.4,0.0,22.4
2026-07-22 16:00:00,rain,24.6,1.4,17.7
2026-07-22 17:00:00,clear,19.2,0.0,22.6
2026-07-22 18:00:00,cloudy,18.9,0.0,5.6
2026-07-22 19:00:00,rain,16.8,5.1,23.9
2026-07-22 20:00:00,cloudy,14.7,0.0,16.1
2026-07-22 21:00:00,clear,12.0,0.0,17.4
2026-07-22 22:00:00,cloudy,10.5,0.0,23.0
2026-07-22 23:00:00,clear,11.2,0.0,10.8
2026-07-23 00:00:00,clear,10.5,0.0,18.6
2026-07-23 01:00:00,clear,4.6,0.0,16.7
2026-07-23 02:00:00,clear,9.4,0.0,20.1
2026-07-23 03:00:00,clear,11.2,0.0,22.6
2026-07-23 04:00:00,clear,10.8,0.0,17.6
2026-07-23 05:00:00,clear,15.9,0.0,3.6
2026-07-23 06:00:00,clear,20.2,0.0,6.2
2026-07-23 07:00:00,cloudy,19.2,0.0,23.9
2026-07-23 08:00:00,rain,23.7,11.3,24.3
2026-07-23 09:00:00,clear,23.9,0.0,24.3
2026-07-23 10:00:00,cloudy,25.8,0.0,2.8
2026-07-23 11:00:00,clear,29.9,0.0,10.8
2026-07-23 12:00:00,clear,27.2,0.0,19.5
2026-07-23 13:00:00,clear,28.3,0.0,19.3
2026-07-23 14:00:00,clear,23.7,0.0,4.0
2026-07-23 15:00:00,clear,27.7,0.0,16.0
2026-07-23 16:00:00,clear,23.7,0.0,5.3
2026-07-23 17:00:00,clear,20.1,0.0,13.3
2026-07-23 18:00:00,clear,18.5,0.0,7.5
2026-07-23 19:00:00,clear,12.9,0.0,3.2
2026-07-23 20:00:00,clear,14.4,0.0,3.8
2026-07-23 21:00:00,clear,10.0,0.0,23.0
2026-07-23 22:00:00,clear,8.5,0.0,19.1
2026-07-23 23:00:00,clear,7.0,0.0,23.4
2026-07-24 00:00:00,clear,6.5,0.0,12.8
2026-07-24 01:00:00,clear,8.7,0.0,11.5
2026-07-24 02:00:00,clear,9.0,0.0,10.2
2026-07-24 03:00:00,rain,11.1,9.0,16.2
2026-07-24 04:00:00,clear,12.2,0.0,10.1
2026-07-24 05:00:00,clear,15.3,0.0,19.2
2026-07-24 06:00:00,clear,16.4,0.0,20.4
2026-07-24 07:00:00,storm,23.0,11.3,22.1
2026-07-24 08:00:00,cloudy,19.6,0.0,7.6
2026-07-24 09:00:00,cloudy,25.9,0.0,14.1
2026-07-24 10:00:00,storm,27.6,10.2,7.1
2026-07-24 11:00:00,clear,25.2,0.0,2.9
2026-07-24 12:00:00,storm,30.1,0.7,18.3
2026-07-24 13:00:00,clear,27.9,0.0,14.6
2026-07-24 14:00:00,cloudy,26.8,0.0,18.7
2026-07-24 15:00:00,clear,23.8,0.0,4.0
2026-07-24 16:00:00,clear,21.3,0.0,24.9
2026-07-24 17:00:00,rain,18.8,1.9,24.9
2026-07-24 18:00:00,clear,17.1,0.0,12.7
2026-07-24 19:00:00,storm,16.0,3.2,21.9
2026-07-24 20:00:00,clear,11.7,0.0,7.6
2026-07-24 21:00:00,cloudy,7.9,0.0,19.0
2026-07-24 22:00:00,storm,8.9,9.3,22.2
2026-07-24 23:00:00,clear,8.0,0.0,20.7
2026-07-25 00:00:00,rain,7.2,6.5,20.7
2026-07-25 01:00:00,cloudy,7.7,0.0,12.6
2026-07-25 02:00:00,cloudy,7.1,0.0,20.9
2026-07-25 03:00:00,clear,7.6,0.0,17.9
2026-07-25 04:00:00,clear,9.8,0.0,5.0
2026-07-25 05:00:00,cloudy,11.0,0.0,4.6
2026-07-25 06:00:00,clear,16.3,0.0,19.8
2026-07-25 07:00:00,clear,18.4,0.0,16.4
2026-07-25 08:00:00,clear,20.3,0.0,13.9
2026-07-25 09:00:00,rain,18.5,4.1,22.9
2026-07-25 10:00:00,clear,22.6,0.0,17.2
2026-07-25 11:00:00,cloudy,27.1,0.0,11.1
2026-07-25 12:00:00,storm,24.8,3.3,11.5
2026-07-25 13:00:00,clear,25.9,0.0,15.9
2026-07-25 14:00:00,clear,22.3,0.0,19.5
2026-07-25 15:00:00,cloudy,24.9,0.0,15.0
2026-07-25 16:00:00,clear,20.4,0.0,13.7
2026-07-25 17:00:00,cloudy,18.6,0.0,18.7
2026-07-25 18:00:00,cloudy,19.1,0.0,18.2
2026-07-25 19:00:00,cloudy,15.2,0.0,21.1
2026-07-25 20:00:00,clear,10.1,0.0,3.4
2026-07-25 21:00:00,cloudy,7.5,0.0,19.4
2026-07-25 22:00:00,cloudy,6.3,0.0,13.8
2026-07-25 23:00:00,clear,6.5,0.0,3.7
2026-07-26 00:00:00,cloudy,5.2,0.0,17.6
2026-07-26 01:00:00,rain,5.1,2.4,18.5
2026-07-26 02:00:00,cloudy,8.9,0.0,14.0
2026-07-26 03:00:00,clear,8.1,0.0,20.3
2026-07-26 04:00:00,clear,13.8,0.0,8.9
2026-07-26 05:00:00,clear,12.8,0.0,6.6
2026-07-26 06:00:00,clear,17.9,0.0,10.1
2026-07-26 07:00:00,clear,18.4,0.0,11.4
2026-07-26 08:00:00,storm,21.7,6.5,18.0
2026-07-26 09:00:00,clear,21.2,0.0,21.4
2026-07-26 10:00:00,rain,22.6,3.1,18.6
2026-07-26 11:00:00,clear,25.5,0.0,6.0
2026-07-26 12:00:00,clear,26.6,0.0,10.4
2026-07-26 13:00:00,clear,24.9,0.0,5.6
2026-07-26 14:00:00,clear,21.8,0.0,17.8
2026-07-26 15:00:00,cloudy,20.1,0.0,7.7
2026-07-26 16:00:00,rain,17.9,8.8,14.1
2026-07-26 17:00:00,rain,15.0,7.2,20.2
2026-07-26 18:00:00,clear,15.2,0.0,17.4
2026-07-26 19:00:00,cloudy,14.2,0.0,8.9
2026-07-26 20:00:00,clear,10.0,0.0,9.7
2026-07-26 21:00:00,rain,4.6,8.0,17.0
2026-07-26 22:00:00,clear,6.1,0.0,14.6
2026-07-26 23:00:00,clear,5.1,0.0,4.2
2026-07-27 00:00:00,clear,8.2,0.0,22.1
2026-07-27 01:00:00,clear,3.2,0.0,13.8
2026-07-27 02:00:00,clear,5.8,0.0,12.9
2026-07-27 03:00:00,rain,10.5,9.5,6.6
2026-07-27 04:00:00,cloudy,10.7,0.0,10.7
2026-07-27 05:00:00,storm,13.3,9.1,9.7
2026-07-27 06:00:00,clear,15.2,0.0,8.2
2026-07-27 07:00:00,cloudy,18.1,0.0,15.1
2026-07-27 08:00:00,clear,21.2,0.0,12.6
2026-07-27 09:00:00,clear,20.9,0.0,22.5
2026-07-27 10:00:00,clear,25.0,0.0,23.7
2026-07-27 11:00:00,clear,22.6,0.0,7.0
2026-07-27 12:00:00,cloudy,25.5,0.0,4.3
2026-07-27 13:00:00,clear,24.9,0.0,20.1
2026-07-27 14:00:00,clear,22.8,0.0,24.9
2026-07-27 15:00:00,cloudy,22.1,0.0,21.9
2026-07-27 16:00:00,clear,19.1,0.0,2.5
2026-07-27 17:00:00,rain,16.0,2.2,7.8
2026-07-27 18:00:00,clear,14.5,0.0,3.0
2026-07-27 19:00:00,rain,10.8,9.4,20.9
2026-07-27 20:00:00,cloudy,10.6,0.0,15.4
2026-07-27 21:00:00,cloudy,6.3,0.0,13.8
2026-07-27 22:00:00,cloudy,7.5,0.0,14.8
2026-07-27 23:00:00,rain,3.7,6.4,7.8
2026-07-28 00:00:00,cloudy,4.3,0.0,15.8
2026-07-28 01:00:00,clear,4.6,0.0,2.7
2026-07-28 02:00:00,clear,8.5,0.0,16.9
2026-07-28 03:00:00,cloudy,8.6,0.0,18.9
2026-07-28 04:00:00,clear,9.9,0.0,17.5
2026-07-28 05:00:00,clear,13.4,0.0,9.6
2026-07-28 06:00:00,clear,12.1,0.0,21.0
2026-07-28 07:00:00,clear,17.8,0.0,18.5
2026-07-28 08:00:00,clear,23.3,0.0,5.0
2026-07-28 09:00:00,cloudy,22.6,0.0,6.5
2026-07-28 10:00:00,cloudy,24.1,0.0,16.7
2026-07-28 11:00:00,rain,25.9,10.9,8.7
2026-07-28 12:00:00,clear,26.7,0.0,4.7
2026-07-28 13:00:00,clear,22.1,0.0,5.6
2026-07-28 14:00:00,cloudy,21.6,0.0,5.8
2026-07-28 15:00:00,clear,22.9,0.0,13.0
2026-07-28 16:00:00,cloudy,19.4,0.0,16.0
2026-07-28 17:00:00,clear,20.1,0.0,6.1
2026-07-28 18:00:00,storm,15.1,3.9,18.4
2026-07-28 19:00:00,clear,10.1,0.0,8.5
2026-07-28 20:00:00,rain,8.7,1.0,9.2
2026-07-28 21:00:00,cloudy,4.5,0.0,7.1
2026-07-28 22:00:00,clear,6.7,0.0,20.1
2026-07-28 23:00:00,cloudy,5.8,0.0,24.1
2026-07-29 00:00:00,clear,5.1,0.0,13.3
2026-07-29 01:00:00,cloudy,7.8,0.0,3.0
2026-07-29 02:00:00,cloudy,9.0,0.0,8.0
2026-07-29 03:00:00,clear,8.6,0.0,5.6
2026-07-29 04:00:00,clear,7.7,0.0,21.4
2026-07-29 05:00:00,cloudy,14.3,0.0,4.0
2026-07-29 06:00:00,clear,16.8,0.0,24.2
2026-07-29 07:00:00,rain,19.1,11.7,15.5
2026-07-29 08:00:00,cloudy,22.5,0.0,13.9
2026-07-29 09:00:00,cloudy,21.4,0.0,21.5
2026-07-29 10:00:00,clear,27.8,0.0,2.6
2026-07-29 11:00:00,cloudy,24.4,0.0,19.9
2026-07-29 12:00:00,rain,27.4,2.2,4.7
2026-07-29 13:00:00,clear,23.4,0.0,21.3
2026-07-29 14:00:00,clear,23.6,0.0,14.2
2026-07-29 15:00:00,clear,25.7,0.0,3.4
2026-07-29 16:00:00,clear,21.0,0.0,21.2
2026-07-29 17:00:00,cloudy,20.3,0.0,2.6
2026-07-29 18:00:00,clear,16.9,0.0,5.2
2026-07-29 19:00:00,cloudy,13.8,0.0,20.3
2026-07-29 20:00:00,clear,13.6,0.0,12.7
2026-07-29 21:00:00,clear,9.2,0.0,22.3
2026-07-29 22:00:00,clear,5.4,0.0,16.6
2026-07-29 23:00:00,rain,5.9,8.1,16.3
2026-07-30 00:00:00,cloudy,7.6,0.0,8.7
2026-07-30 01:00:00,clear,7.8,0.0,5.1
2026-07-30 02:00:00,cloudy,5.9,0.0,24.1
2026-07-30 03:00:00,clear,8.8,0.0,4.4
2026-07-30 04:00:00,clear,11.1,0.0,14.2
2026-07-30 05:00:00,clear,13.9,0.0,8.3
2026-07-30 06:00:00,storm,15.0,6.2,8.1
2026-07-30 07:00:00,cloudy,18.8,0.0,15.7
2026-07-30 08:00:00,cloudy,21.1,0.0,20.4
2026-07-30 09:00:00,clear,25.5,0.0,19.9
2026-07-30 10:00:00,clear,27.1,0.0,22.0
2026-07-30 11:00:00,cloudy,26.8,0.0,8.7
2026-07-30 12:00:00,clear,26.8,0.0,12.7
2026-07-30 13:00:00,rain,27.3,7.8,2.2
2026-07-30 14:00:00,cloudy,24.9,0.0,19.2
2026-07-30 15:00:00,clear,22.9,0.0,9.0
2026-07-30 16:00:00,cloudy,21.2,0.0,14.9
2026-07-30 17:00:00,storm,19.3,3.7,5.9
2026-07-30 18:00:00,clear,15.9,0.0,20.8
2026-07-30 19:00:00,cloudy,15.4,0.0,20.8
2026-07-30 20:00:00,rain,13.9,3.8,22.2
2026-07-30 21:00:00,clear,8.4,0.0,3.1
2026-07-30 22:00:00,rain,9.3,6.5,24.8
2026-07-30 23:00:00,clear,8.0,0.0,7.7
